Sigla,Code,Munic,1996,2000,2007,2010
RS,4319125,São Martinho da Serra,2560,2466,2509,2259
RS,4319158,São Miguel das Missões,4838,4594,3845,3694
RS,4319208,São Nicolau,2719,2396,2101,2035
RS,4319307,São Paulo das Missões,5665,5191,4576,4165
RS,4319356,São Pedro da Serra,1327,1642,1680,1886
RS,4319364,São Pedro das Missões,,,1513,1354
RS,4319372,São Pedro do Butiá,2188,1877,1704,1664
RS,4319406,São Pedro do Sul,9818,5158,4748,4439
RS,4319505,São Sebastião do Caí,5537,3743,4064,4324
RS,4319604,São Sepé,6096,5695,5243,4977
RS,4319703,São Valentim,5594,2536,2242,1888
RS,4319711,São Valentim do Sul,1971,1559,1586,1422
RS,4319737,São Valério do Sul,2195,2164,2119,2137
RS,4319752,São Vendelino,658,615,630,591
RS,4319802,São Vicente do Sul,3076,3044,2816,2559
RS,4319901,Sapiranga,8464,3404,5017,2699
RS,4320008,Sapucaia do Sul,679,938,432,488
RS,4320107,Sarandi,4486,3900,3567,3345
RS,4320206,Seberi,7766,5917,5213,4974
RS,4320230,Sede Nova,1984,1768,1499,1430
RS,4320263,Segredo,5286,5227,5180,5351
RS,4320305,Selbach,2220,2073,1768,1479
RS,4320321,Senador Salgado Filho,,2295,2060,1934
RS,4320354,Sentinela do Sul,3663,3709,4000,3916
RS,4320404,Serafina Corrêa,2584,2478,2324,2199
RS,4320453,Sério,2474,2138,1874,1751
RS,4320503,Sertão,4539,3769,3210,2907
RS,4320552,Sertão Santana,4396,4360,4612,4572
RS,4320578,Sete de Setembro,,1971,1638,1630
RS,4320602,Severiano de Almeida,3230,2988,2656,2443
RS,4320651,Silveira Martins,1615,1527,1390,1358
RS,4320677,Sinimbu,11627,9016,8866,8631
RS,4320701,Sobradinho,9906,4658,2890,2936
RS,4320800,Soledade,6445,6371,6263,6012
RS,4320859,Tabaí,,2517,2848,2885
RS,4320909,Tapejara,6234,3474,2338,2170
RS,4321006,Tapera,2024,1948,1812,1628
RS,4321105,Tapes,3687,2415,1826,2151
RS,4321204,Taquara,8555,9700,9034,9377
RS,4321303,Taquari,10247,5095,4375,4217
RS,4321329,Taquaruçu do Sul,2195,1993,1824,1802
RS,4321352,Tavares,2911,2738,2270,2052
RS,4321402,Tenente Portela,6298,5823,5343,4872
RS,4321436,Terra de Areia,6577,6381,4421,4683
RS,4321451,Teutônia,5928,5533,3813,3950
RS,4321469,Tio Hugo,,,1585,1560
RS,4321477,Tiradentes do Sul,7033,5976,4955,4363
RS,4321493,Toropi,,2801,2502,2341
RS,4321501,Torres,8153,3324,3316,1316
RS,4321600,Tramandaí,2508,1352,1019,1008
RS,4321626,Travesseiro,1572,1522,1483,1427
RS,4321634,Três Arroios,2600,2350,2067,1828
RS,4321667,Três Cachoeiras,5254,4792,3387,2716
RS,4321709,Três Coroas,3075,2363,2567,3302
RS,4321808,Três de Maio,7779,6411,5196,4764
RS,4321832,Três Forquilhas,2955,2972,2804,2529
RS,4321857,Três Palmeiras,3685,2900,2513,2291
RS,4321907,Três Passos,11456,6512,5379,4911
RS,4321956,Trindade do Sul,4335,3781,3332,2888
RS,4322004,Triunfo,8162,9279,9332,8936
RS,4322103,Tucunduva,3379,2458,2089,1863
RS,4322152,Tunas,3465,3000,3059,3020
RS,4322186,Tupanci do Sul,1455,1269,1228,1100
RS,4322202,Tupanciretã,6717,3989,4769,4261
RS,4322251,Tupandi,1791,952,1152,1203
RS,4322301,Tuparendi,4689,4435,3657,3263
RS,4322327,Turuçu,,2072,2094,2035
RS,4322343,Ubiretama,,2203,1963,1796
RS,4322350,União da Serra,1940,1622,1383,1207
RS,4322376,Unistalda,,1815,1563,1537
RS,4322400,Uruguaiana,11623,8398,7482,8020
RS,4322509,Vacaria,10330,4916,4087,4003
RS,4322525,Vale Verde,,2378,2382,2371
RS,4322533,Vale do Sol,9741,9838,9677,9828
RS,4322541,Vale Real,1484,644,611,552
RS,4322558,Vanini,1176,1043,1052,983
RS,4322608,Venâncio Aires,25035,25041,24001,24546
RS,4322707,Vera Cruz,11504,11399,10535,10663
RS,4322806,Veranópolis,4929,3446,3192,2967
RS,4322855,Vespasiano Correa,,1873,1604,1568
RS,4322905,Viadutos,4214,3653,3093,2668
RS,4323002,Viamão,37187,15817,,14441
RS,4323101,Vicente Dutra,4148,3821,3312,2934
RS,4323200,Victor Graeff,2684,2558,1823,1752
RS,4323309,Vila Flores,2074,2041,1889,1859
RS,4323358,Vila Lângaro,,2047,1934,1786
RS,4323408,Vila Maria,2730,2535,2170,1972
RS,4323457,Vila Nova do Sul,2283,2397,2176,2027
RS,4323507,Vista Alegre,2151,1973,1789,1647
RS,4323606,Vista Alegre do Prata,1383,1256,1099,1106
RS,4323705,Vista Gaúcha,2279,2205,1941,1794
RS,4323754,Vitória das Missões,3578,3387,3039,2816
RS,4323770,Westfalia,,,1744,1663
RS,4323804,Xangri-lá,346,573,67,55
RS,4399919,Santa Cristina do Pinhal,,,,
RS,4399929,Santa Izabel,,,,
SC,4200051,Abdon Batista,2491,2062,1970,1929
SC,4200101,Abelardo Luz,7266,9212,8627,7530
SC,4200200,Agrolândia,3282,3176,3418,3364
SC,4200309,Agronômica,3219,3385,3110,3046
SC,4200408,Água Doce,3725,3695,3427,3528
SC,4200507,Águas de Chapecó,4024,3580,3115,2874
SC,4200556,Águas Frias,2455,2008,1614,1443
SC,4200606,Águas Mornas,3208,3675,2486,3221
SC,4200705,Alfredo Wagner,7002,6384,6816,6542
SC,4200754,Alto Bela Vista,,1576,1472,1400
SC,4200804,Anchieta,5659,4690,3958,3794
SC,4200903,Angelina,5280,4761,4279,4127
SC,4201000,Anita Garibaldi,6068,6085,4433,4072
SC,4201109,Anitápolis,2308,2120,1995,1899
SC,4201208,Antônio Carlos,4797,4674,5015,5117
SC,4201257,Apiúna,5126,4914,6237,5312
SC,4201273,Arabutã,3212,3189,2872,2886
SC,4201307,Araquari,4983,1645,1431,1457
SC,4201406,Araranguá,9147,9654,9678,10784
SC,4201505,Armazém,4025,4248,4332,2869
SC,4201604,Arroio Trinta,1637,1393,1100,1105
SC,4201653,Arvoredo,2061,1894,1742,1759
SC,4201703,Ascurra,1615,815,827,955
SC,4201802,Atalanta,2431,2296,2095,1932
SC,4201901,Aurora,5224,3992,3675,3618
SC,4201950,Balneário Arroio do Silva,,167,208,195
SC,4202008,Balneário Camboriú,1100,,,0
SC,4202057,Balneário Barra do Sul,28,13,6,395
SC,4202073,Balneário Gaivota,,2473,1769,1871
SC,4202081,Bandeirante,,2436,2177,1975
SC,4202099,Barra Bonita,,1862,1741,1599
SC,4202107,Barra Velha,1046,964,1064,1066
SC,4202131,Bela Vista do Toldo,,5151,5264,5157
SC,4202156,Belmonte,2245,1636,1428,1362
SC,4202206,Benedito Novo,4470,4170,4511,4532
SC,4202305,Biguaçu,4937,5170,5405,5448
SC,4202404,Blumenau,32539,19865,,14238
SC,4202438,Bocaina do Sul,,2565,2183,2323
SC,4202453,Bombinhas,,,,0
SC,4202503,Bom Jardim da Serra,1978,1956,1943,1998
SC,4202537,Bom Jesus,,1057,1020,1031
SC,4202578,Bom Jesus do Oeste,,1774,1426,1485
SC,4202602,Bom Retiro,3012,2631,2487,2525
SC,4202701,Botuverá,3416,2953,3106,3158
SC,4202800,Braço do Norte,5759,6923,5153,5635
SC,4202859,Braço do Trombudo,1921,1565,1432,1559
SC,4202875,Brunópolis,,2624,2244,2145
SC,4202909,Brusque,5855,2802,2759,3478
SC,4203006,Caçador,10597,7780,6023,6305
SC,4203105,Caibi,3983,3294,2877,2641
SC,4203154,Calmon,1453,2075,1957,1272
SC,4203204,Camboriú,1654,2018,2287,3130
SC,4203253,Capão Alto,,2416,2210,1791
SC,4203303,Campo Alegre,4237,4763,4734,4511
SC,4203402,Campo Belo do Sul,4097,3611,3173,3077
SC,4203501,Campo Erê,16539,4597,3578,3118
SC,4203600,Campos Novos,12048,6173,5691,5760
SC,4203709,Canelinha,4206,4712,4024,3877
SC,4203808,Canoinhas,18786,13727,13100,13492
SC,4203907,Capinzal,5157,4495,3059,3015
SC,4203956,Capivari de Baixo,877,1125,1245,1858
SC,4204004,Catanduvas,2240,2987,1310,1461
SC,4204103,Caxambu do Sul,3593,3209,2763,2256
SC,4204152,Celso Ramos,2144,2206,1874,1899
SC,4204178,Cerro Negro,3770,3404,3131,2817
SC,4204194,Chapadão do Lageado,,2272,2362,2249
SC,4204202,Chapecó,17026,12375,12827,15417
SC,4204251,Cocal do Sul,2670,2319,2376,2463
SC,4204301,Concórdia,21778,17804,16556,13756
SC,4204350,Cordilheira Alta,2399,2790,2322,2319
SC,4204400,Coronel Freitas,6156,6041,5100,4146
SC,4204459,Coronel Martins,2413,1930,1825,1773
SC,4204509,Corupá,3016,3120,3121,3183
SC,4204558,Correia Pinto,2994,4980,2698,2763
SC,4204608,Criciúma,15872,17371,,2678
SC,4204707,Cunha Porã,5563,4942,4417,4094
SC,4204756,Cunhataí,,1487,1338,1313
SC,4204806,Curitibanos,5581,3623,3183,2979
SC,4204905,Descanso,6510,5244,4625,4337
SC,4205001,Dionísio Cerqueira,7400,5640,5214,4620
SC,4205100,Dona Emma,2285,1941,1878,1853
SC,4205159,Doutor Pedrinho,1536,1413,1435,1585
SC,4205175,Entre Rios,,2106,2196,2090
SC,4205191,Ermo,,1464,1297,1431
SC,4205209,Erval Velho,2400,2109,1705,1510
SC,4205308,Faxinal dos Guedes,3995,3723,3084,2943
SC,4205357,Flor do Sertão,,1417,1337,1260
SC,4205407,Florianópolis,20624,10130,,15954
SC,4205431,Formosa do Sul,2147,1834,1562,1517
SC,4205456,Forquilhinha,10685,3792,3920,4122
SC,4205506,Fraiburgo,5763,5325,4811,4262
SC,4205555,Frei Rogério,,2484,2205,1768
SC,4205605,Galvão,3626,1741,1139,1125
SC,4205704,Garopaba,6068,2442,2628,2818
SC,4205803,Garuva,3160,3122,3275,3310
SC,4205902,Gaspar,14527,16813,10069,10855
SC,4206009,Governador Celso Ramos,2995,756,588,747
SC,4206108,Grão Pará,3426,3143,3188,3204
SC,4206207,Gravatal,6040,6935,6102,6192
SC,4206306,Guabiruba,4803,928,1073,1364
SC,4206405,Guaraciaba,7870,6673,5873,5574
SC,4206504,Guaramirim,3860,4782,5737,7126
SC,4206603,Guarujá do Sul,2723,2425,2195,2253
SC,4206652,Guatambú,4108,3719,3020,2930
SC,4206702,Herval d'Oeste,3024,2904,2232,2388
SC,4206751,Ibiam,,1454,1365,1250
SC,4206801,Ibicaré,2536,2347,1826,1816
SC,4206900,Ibirama,3801,2687,2654,2517
SC,4207007,Içara,11527,9064,4803,4920
SC,4207106,Ilhota,4184,4129,4603,4457
SC,4207205,Imaruí,9902,9495,8151,7667
SC,4207304,Imbituba,5535,1173,,0
SC,4207403,Imbuia,3723,3291,3213,3192
SC,4207502,Indaial,2057,1812,1879,1927
SC,4207577,Iomerê,,1870,1741,1832
SC,4207601,Ipira,3276,2765,2441,2231
SC,4207650,Iporã do Oeste,5072,5026,4485,4287
SC,4207684,Ipuaçu,4987,5155,5361,5421
SC,4207700,Ipumirim,4978,4423,4143,4072
SC,4207759,Iraceminha,3964,3370,2936,2785
SC,4207809,Irani,4085,3544,3496,3011
SC,4207858,Irati,2109,1790,1623,1647
SC,4207908,Irineópolis,6855,6770,7019,6929
SC,4208005,Itá,6336,3342,2599,2369
SC,4208104,Itaiópolis,10195,10329,9964,9564
SC,4208203,Itajaí,5701,5544,6287,9921
SC,4208302,Itapema,1003,1088,1358,1138
SC,4208401,Itapiranga,9492,8616,8177,7793
SC,4208450,Itapoá,593,648,576,591
SC,4208500,Ituporanga,10557,7828,7495,7418
SC,4208609,Jaborá,2943,2832,2506,2436
SC,4208708,Jacinto Machado,7082,6385,5648,5476
SC,4208807,Jaguaruna,4426,4375,4160,4092
SC,4208906,Jaraguá do Sul,20972,12169,8859,10323
SC,4208955,Jardinópolis,1340,1179,948,967
SC,4209003,Joaçaba,4055,2378,1967,2096
SC,4209102,Joinville,25260,14632,,17438
SC,4209151,José Boiteux,3289,3128,3381,3110
SC,4209177,Jupiá,,1549,1268,1104
SC,4209201,Lacerdópolis,1159,1190,1092,1039
SC,4209300,Lages,10191,4100,2950,2790
SC,4209409,Laguna,9524,10284,10345,10907
SC,4209458,Lajeado Grande,1260,1096,868,842
SC,4209508,Laurentino,2003,1824,1534,1630
SC,4209607,Lauro Muller,3769,3681,3475,3261
SC,4209706,Lebon Régis,7090,4702,4161,4316
SC,4209805,Leoberto Leal,3629,3282,3080,2545
SC,4209854,Lindóia do Sul,3637,3556,2832,2712
SC,4209904,Lontras,3069,3072,2970,3230
SC,4210001,Luiz Alves,5217,5850,6347,7182
SC,4210035,Luzerna,,1608,1343,1341
SC,4210050,Macieira,1445,1596,1310,1325
SC,4210100,Mafra,14242,12227,12009,11594
SC,4210209,Major Gercino,2514,2166,2047,2030
SC,4210308,Major Vieira,4999,4707,4634,4518
SC,4210407,Maracajá,2327,2020,2021,2148
SC,4210506,Maravilha,8260,4295,4167,4014
SC,4210555,Marema,4128,1710,1670,1443
SC,4210605,Massaranduba,7756,7933,7328,7068
SC,4210704,Matos Costa,1877,1954,1418,1374
SC,4210803,Meleiro,4302,3873,3440,3351
SC,4210852,Mirim Doce,1686,1595,1433,1311
SC,4210902,Modelo,3552,1729,1413,1353
SC,4211009,Mondaí,5931,4679,3950,3926
SC,4211058,Monte Carlo,1179,1274,1087,1236
SC,4211108,Monte Castelo,4017,3777,3536,3497
SC,4211207,Morro da Fumaça,4310,3397,2964,2263
SC,4211256,Morro Grande,1951,2180,1996,2134
SC,4211306,Navegantes,4033,2667,2764,3154
SC,4211405,Nova Erechim,1846,1823,1360,1064
SC,4211454,Nova Itaberaba,4100,3831,3256,2737
SC,4211504,Nova Trento,3549,3179,2881,3061
SC,4211603,Nova Veneza,4858,4312,4122,4382
SC,4211652,Novo Horizonte,3085,2378,2005,1829
SC,4211702,Orleans,11313,7218,6356,5309
SC,4211751,Otacílio Costa,3926,1182,1426,1446
SC,4211801,Ouro,3230,3254,2848,2528
SC,4211850,Ouro Verde,2587,1727,1485,1556
SC,4211876,Paial,,1793,1530,1427
SC,4211892,Painel,,1560,1374,1408
SC,4211900,Palhoça,2566,4828,5484,2023
SC,4212007,Palma Sola,5342,5014,3698,3297
SC,4212056,Palmeira,,1362,1467,1448
SC,4212106,Palmitos,9762,8028,6652,6149
SC,4212205,Papanduva,8902,8869,8181,8744
SC,4212239,Paraíso,4015,3494,2868,2629
SC,4212254,Passo de Torres,834,878,803,754
SC,4212270,Passos Maia,3590,4015,3642,3326
SC,4212304,Paulo Lopes,2413,2370,2201,1872
SC,4212403,Pedras Grandes,4266,4056,3477,2846
SC,4212502,Penha,2513,1685,1839,2077
SC,4212601,Peritiba,2047,1913,1618,1507
SC,4212650,Pescaria Brava,,,,
SC,4212700,Petrolândia,5234,4595,4158,3906
SC,4212809,Piçarras,2358,2296,1263,1578
SC,4212908,Pinhalzinho,3472,3043,2759,2717
SC,4213005,Pinheiro Preto,1854,1588,1343,1447
SC,4213104,Piratuba,2970,3102,1927,1931
SC,4213153,Planalto Alegre,2017,1713,1622,1587
SC,4213203,Pomerode,5228,3414,3260,3936
SC,4213302,Ponte Alta,1410,1385,1200,1316
SC,4213351,Ponte Alta do Norte,456,883,682,296
SC,4213401,Ponte Serrada,4755,3331,3465,3407
SC,4213500,Porto Belo,666,731,823,916
SC,4213609,Porto União,6575,5279,4816,5227
SC,4213708,Pouso Redondo,6697,5835,5806,5786
SC,4213807,Praia Grande,3798,3349,2976,2970
SC,4213906,Presidente Castelo Branco,1337,1703,1235,1172
SC,4214003,Presidente Getúlio,4404,4466,4497,4352
SC,4214102,Presidente Nereu,1675,1529,1526,1476
SC,4214151,Princesa,,2045,1860,1754
SC,4214201,Quilombo,8345,6039,5287,4502
SC,4214300,Rancho Queimado,1375,1534,1540,1458
SC,4214409,Rio das Antas,3803,3903,3692,3403
SC,4214508,Rio do Campo,4581,4234,3624,3560
SC,4214607,Rio do Oeste,4542,4104,3746,3700
SC,4214706,Rio dos Cedros,5197,5181,5149,5174
SC,4214805,Rio do Sul,3218,3232,3671,4413
SC,4214904,Rio Fortuna,3096,3107,2961,2923
SC,4215000,Rio Negrinho,2912,5057,4290,3498
SC,4215059,Rio Rufino,1894,1861,1760,1748
SC,4215075,Riqueza,4514,3889,3057,2684
SC,4215109,Rodeio,2435,1514,1495,1498
SC,4215208,Romelândia,5973,4371,3810,3543
SC,4215307,Salete,3732,2580,2463,2383
SC,4215356,Saltinho,,3297,3014,2706
SC,4215406,Salto Veloso,1228,1076,969,899
SC,4215455,Sangão,3830,4504,5416,5544
SC,4215505,Santa Cecília,3641,3185,2226,2094
SC,4215554,Santa Helena,2232,1848,1599,1500
SC,4215604,Santa Rosa de Lima,1481,1584,1549,1547
SC,4215653,Santa Rosa do Sul,5825,4768,4350,4308
SC,4215679,Santa Terezinha,7801,7698,7526,7254
SC,4215687,Santa Terezinha do Progresso,,2990,2550,2357
SC,4215695,Santiago do Sul,,1175,867,815
SC,4215703,Santo Amaro da Imperatriz,5790,3172,3628,4853
SC,4215752,São Bernardino,,2611,2064,1958
SC,4215802,São Bento do Sul,7526,3611,2646,3567
SC,4215901,São Bonifácio,2478,2536,2505,2323
SC,4216008,São Carlos,6317,4017,3555,3389
SC,4216057,São Cristovão do Sul,1243,1785,1074,1212
SC,4216107,São Domingos,4441,4110,3487,3178
SC,4216206,São Francisco do Sul,3019,2371,2537,3030
SC,4216255,São João do Oeste,5200,4295,4210,3917
SC,4216305,São João Batista,4700,3588,5847,2709
SC,4216354,São João do Itaperiú,2449,1707,1463,1510
SC,4216404,São João do Sul,5871,5641,5684,5430
SC,4216503,São Joaquim,6456,6707,6881,7239
SC,4216602,São José,13365,2329,,2492
SC,4216701,São José do Cedro,10348,7019,5964,5237
SC,4216800,São José do Cerrito,8325,8241,7908,6781
SC,4216909,São Lourenço do Oeste,7886,6240,5391,4912
SC,4217006,São Ludgero,3420,2592,1934,1130
SC,4217105,São Martinho,2550,2386,2034,1978
SC,4217154,São Miguel da Boa Vista,1911,1687,1579,1465
SC,4217204,São Miguel do Oeste,9581,4932,4041,4241
SC,4217253,São Pedro de Alcântara,,1488,1134,975
SC,4217303,Saudades,5934,5427,4290,3893
SC,4217402,Schroeder,4566,1409,2586,1613
SC,4217501,Seara,6826,6221,5457,5350
SC,4217550,Serra Alta,2634,2129,1782,1450
SC,4217600,Siderópolis,4241,2979,2852,2947
SC,4217709,Sombrio,8617,7037,7525,6975
SC,4217758,Sul Brasil,2799,2372,2110,1755
SC,4217808,Taió,9066,8370,7974,7296
SC,4217907,Tangará,6735,4521,3843,3690
SC,4217956,Tigrinhos,,1665,1502,1414
SC,4218004,Tijucas,4618,4788,4609,4958
SC,4218103,Timbé do Sul,4018,3640,3443,3463
SC,4218202,Timbó,5255,2575,2754,2478
SC,4218251,Timbó Grande,6194,3726,3481,3084
SC,4218301,Três Barras,3355,2901,2729,2764
SC,4218350,Treviso,,1583,1696,1694
SC,4218400,Treze de Maio,4978,4952,4699,3475
SC,4218509,Treze Tílias,2072,1933,1734,1626
SC,4218608,Trombudo Central,2856,2641,2403,2452
SC,4218707,Tubarão,11737,18545,9069,9141
SC,4218756,Tunápolis,3950,3560,3292,3215
SC,4218806,Turvo,7730,5250,3798,3939
SC,4218855,União do Oeste,2939,2397,1988,1803
SC,4218905,Urubici,4627,3591,3107,3633
SC,4218954,Urupema,1249,1342,1288,1250
SC,4219002,Urussanga,7715,8077,7862,8818
SC,4219101,Vargeão,2159,2146,1824,1712
SC,4219150,Vargem,2899,2574,2431,1912
SC,4219176,Vargem Bonita,3912,2959,2458,2116
SC,4219200,Vidal Ramos,4982,4782,4398,4498
SC,4219309,Videira,8976,5802,5430,4332
SC,4219358,Vitor Meireles,5007,4421,4210,3762
SC,4219408,Witmarsum,3031,2639,2710,2755
SC,4219507,Xanxerê,6372,5044,3841,4985
SC,4219606,Xavantina,3740,3458,3139,3024
SC,4219705,Xaxim,10277,6799,6285,4746
SC,4219853,Zortéa,,580,638,655
SC,4220000,Balneário Rincão,,,,
SC,4299919,São Miguel,,,,
SE,2800100,Amparo de São Francisco,862,977,878,435
SE,2800209,Aquidabã,8603,8697,8718,8599
SE,2800308,Aracaju,,,,0
SE,2800407,Arauá,6651,5745,7192,6391
SE,2800506,Areia Branca,7859,8015,8558,8666
SE,2800605,Barra dos Coqueiros,8001,2631,3083,4090
SE,2800670,Boquim,9223,9213,9493,9539
SE,2800704,Brejo Grande,3066,3155,3671,3720
SE,2801009,Campo do Brito,8235,8259,8573,8419
SE,2801108,Canhoba,2440,2370,2413,2457
SE,2801207,Canindé de São Francisco,6636,8451,9836,10623
SE,2801306,Capela,10249,10423,11377,11019
SE,2801405,Carira,8027,8327,8735,8840
SE,2801504,Carmópolis,1344,1746,2195,2787
SE,2801603,Cedro de São João,1131,728,599,598
SE,2801702,Cristinápolis,7414,7823,8001,8183
SE,2801900,Cumbe,1480,1516,1542,1542
SE,2802007,Divina Pastora,1146,1417,2139,2227
SE,2802106,Estância,10985,8148,9467,9649
SE,2802205,Feira Nova,1979,1941,1948,1737
SE,2802304,Frei Paulo,5456,5643,5532,5661
SE,2802403,Gararu,7729,8375,8806,8573
SE,2802502,General Maynard,856,835,1042,1086
SE,2802601,Gracho Cardoso,3157,2979,2967,2942
SE,2802700,Ilha das Flores,4082,4485,4255,2913
SE,2802809,Indiaroba,7745,8471,11790,10246
SE,2802908,Itabaiana,24004,21341,20384,19258
SE,2803005,Itabaianinha,18944,19895,19399,19501
SE,2803104,Itabi,2241,2536,2253,2220
SE,2803203,Itaporanga d'Ajuda,12095,16323,18859,18550
SE,2803302,Japaratuba,6917,7344,8075,8961
SE,2803401,Japoatã,6958,9154,9569,8626
SE,2803500,Lagarto,39699,42807,43876,45994
SE,2803609,Laranjeiras,2065,2347,2053,5645
SE,2803708,Macambira,3643,3636,3902,3338
SE,2803807,Malhada dos Bois,1544,1877,2011,1856
SE,2803906,Malhador,6109,6614,6387,6416
SE,2804003,Maruim,3621,3788,3936,4302
SE,2804102,Moita Bonita,7029,7125,6654,6401
SE,2804201,Monte Alegre de Sergipe,4406,5119,5687,5584
SE,2804300,Muribeca,4168,4338,4071,4056
SE,2804409,Neópolis,7416,8092,8409,7989
SE,2804458,Nossa Senhora Aparecida,6071,5902,5432,5053
SE,2804508,Nossa Senhora da Glória,8964,9773,10632,10880
SE,2804607,Nossa Senhora das Dores,8050,8671,8513,8553
SE,2804706,Nossa Senhora de Lourdes,2896,3058,3015,2947
SE,2804805,Nossa Senhora do Socorro,667,400,3545,5004
SE,2804904,Pacatuba,8973,9003,9743,10449
SE,2805000,Pedra Mole,1389,1530,1621,1777
SE,2805109,Pedrinhas,2410,2531,2232,2362
SE,2805208,Pinhão,1975,2111,2395,2654
SE,2805307,Pirambu,2511,3107,3585,3463
SE,2805406,Poço Redondo,12909,19662,21714,22342
SE,2805505,Poço Verde,8742,9475,9565,9671
SE,2805604,Porto da Folha,15353,16952,17027,17191
SE,2805703,Propriá,3151,3818,4070,4061
SE,2805802,Riachão do Dantas,13973,14932,14613,14514
SE,2805901,Riachuelo,1767,1630,1384,1500
SE,2806008,Ribeirópolis,5509,5344,5026,5245
SE,2806107,Rosário do Catete,1164,1446,1866,2712
SE,2806206,Salgado,13059,13893,12998,12671
SE,2806305,Santa Luzia do Itanhy,8655,11363,10195,10054
SE,2806404,Santana do São Francisco,1984,2084,2303,2515
SE,2806503,Santa Rosa de Lima,1416,1635,1689,1612
SE,2806602,Santo Amaro das Brotas,2402,2588,2953,3199
SE,2806701,São Cristóvão,1599,1531,6583,12199
SE,2806800,São Domingos,4590,5356,5313,5124
SE,2806909,São Francisco,535,366,514,1014
SE,2807006,São Miguel do Aleixo,1807,1968,1977,1951
SE,2807105,Simão Dias,18542,19995,18328,18276
SE,2807204,Siriri,4154,4188,4392,4823
SE,2807303,Telha,1531,1575,1765,1830
SE,2807402,Tobias Barreto,15575,15672,16394,15812
SE,2807501,Tomar do Geru,8801,8705,8330,8043
SE,2807600,Umbaúba,7267,8279,8458,8511
SP,3500105,Adamantina,3586,3129,2079,1849
SP,3500204,Adolfo,612,613,334,357
SP,3500303,Aguaí,4005,3487,2812,3147
SP,3500402,Águas da Prata,1229,1056,755,813
SP,3500501,Águas de Lindóia,602,727,114,155
SP,3500550,Águas de Santa Bárbara,1436,1346,1291,1342
SP,3500600,Águas de São Pedro,,,,0
SP,3500709,Agudos,2753,1792,1589,1531
SP,3500758,Alambari,1370,1206,1075,1212
SP,3500808,Alfredo Marcondes,1036,1025,667,636
SP,3500907,Altair,916,980,711,793
SP,3501004,Altinópolis,3019,2934,1858,1971
SP,3501103,Alto Alegre,1527,1244,984,868
SP,3501152,Alumínio,1586,1525,1568,2716
SP,3501202,Álvares Florence,1957,1662,1334,1249
SP,3501301,Álvares Machado,2724,2565,2165,2330
SP,3501400,Álvaro de Carvalho,803,1672,1697,1698
SP,3501509,Alvinlândia,429,406,295,307
SP,3501608,Americana,155,434,,984
SP,3501707,Américo Brasiliense,1345,646,443,261
SP,3501806,Américo de Campos,1370,1206,942,918
SP,3501905,Amparo,10654,17047,15792,14018
SP,3502002,Analândia,1236,932,969,885
SP,3502101,Andradina,4857,4325,3758,3685
SP,3502200,Angatuba,5832,6057,6233,6257
SP,3502309,Anhembi,1266,1270,1603,1382
SP,3502408,Anhumas,924,904,824,679
SP,3502507,Aparecida,444,522,435,509
SP,3502606,Aparecida d'Oeste,1288,1270,954,805
SP,3502705,Apiaí,8867,10514,7147,6973
SP,3502754,Araçariguama,4086,3914,4380,0
SP,3502804,Araçatuba,4804,4805,,3502
SP,3502903,Araçoiaba da Serra,4930,6137,7573,8535
SP,3503000,Aramina,701,618,544,336
SP,3503109,Arandu,1984,2043,1507,1509
SP,3503158,Arapeí,723,719,610,618
SP,3503208,Araraquara,12498,8902,,5932
SP,3503307,Araras,6653,6336,4859,6399
SP,3503356,Arco-Íris,,1095,821,828
SP,3503406,Arealva,2260,1999,2174,1665
SP,3503505,Areias,1097,1148,959,1218
SP,3503604,Areiópolis,1718,1736,1042,1178
SP,3503703,Ariranha,587,593,379,453
SP,3503802,Artur Nogueira,2744,2660,3179,4179
SP,3503901,Arujá,4891,2555,2959,2989
SP,3503950,Aspásia,821,686,595,552
SP,3504008,Assis,4185,3863,3703,4153
SP,3504107,Atibaia,10591,14426,11943,11374
SP,3504206,Auriflama,1834,1625,1122,1254
SP,3504305,Avaí,1824,1400,1755,1629
SP,3504404,Avanhandava,778,729,1799,1747
SP,3504503,Avaré,4863,4085,3542,3543
SP,3504602,Bady Bassitt,1440,1276,926,944
SP,3504701,Balbinos,257,251,2449,2511
SP,3504800,Bálsamo,1086,1002,732,686
SP,3504909,Bananal,2412,2526,2225,2066
SP,3505005,Barão de Antonina,1107,1146,1320,1203
SP,3505104,Barbosa,1462,962,1386,1018
SP,3505203,Bariri,2401,2174,1535,1618
SP,3505302,Barra Bonita,1253,950,729,739
SP,3505351,Barra do Chapéu,3680,3398,3399,3700
SP,3505401,Barra do Turvo,4893,5228,4739,4555
SP,3505500,Barretos,4957,5053,3725,3415
SP,3505609,Barrinha,518,263,367,316
SP,3505708,Barueri,,,,0
SP,3505807,Bastos,3687,3548,3066,2837
SP,3505906,Batatais,3322,2827,4134,6531
SP,3506003,Bauru,5036,5622,,5753
SP,3506102,Bebedouro,4769,4851,4064,3532
SP,3506201,Bento de Abreu,364,446,258,230
SP,3506300,Bernardino de Campos,1270,1394,1129,1117
SP,3506359,Bertioga,835,861,696,778
SP,3506409,Bilac,805,716,606,567
SP,3506508,Birigui,3864,3282,2903,3241
SP,3506607,Biritiba-Mirim,3726,3875,3715,4050
